Student_ID,Month,Hours_Studied,Attendance,Previous_Scores,Test_Score,Project_Marks,Submission_Timeliness,Participation,Extra_C,Backlogs,Exam_Score,engagement_feature,risk_feature,balance_feature,activeness_feature
5239,Feb,37,97,72,17,15,10,5,10,2,74.34,7.35,-3.2,9.62,7.5
5239,Mar,10,58,72,30,15,0,5,0,2,46.24,5.4,-3.2,1.25,2.5
5239,Apr,37,96,72,10,15,0,5,10,2,57.95,7.3,-3.2,4.62,7.5
5239,May,29,57,72,12,15,-10,0,0,2,35.86,2.85,-3.2,-1.38,0.0
5239,Jun,28,75,72,15,15,10,5,0,2,58.06,6.25,-3.2,8.5,2.5
5240,Jan,26,78,42,27,37,-10,10,5,4,56.72,8.9,3.8,-1.75,7.5
5240,Feb,26,93,42,20,37,10,10,5,4,70.94,9.65,3.8,8.25,7.5
5240,Mar,25,86,42,30,37,10,0,5,4,60.97,4.3,3.8,8.12,2.5
5240,Apr,14,60,42,10,37,10,10,5,4,48.73,8.0,3.8,6.75,7.5
5240,May,12,95,42,13,37,-10,10,5,4,37.33,9.75,3.8,-3.5,7.5
5240,Jun,15,91,42,12,37,0,10,5,4,52.8,9.55,3.8,1.88,7.5
5241,Jan,26,84,85,23,35,10,5,10,1,76.34,6.7,-6.5,8.25,7.5
5241,Feb,20,97,85,26,35,10,10,0,1,75.37,9.85,-6.5,7.5,5.0
5241,Mar,17,78,85,20,35,-10,5,10,1,59.95,6.4,-6.5,-2.88,7.5
5241,Apr,18,74,85,11,35,-10,5,10,1,54.76,6.2,-6.5,-2.75,7.5
5241,May,10,68,85,14,35,-10,10,0,1,46.83,8.4,-6.5,-3.75,5.0
5241,Jun,35,70,85,11,35,-10,5,0,1,59.88,6.0,-6.5,-0.62,2.5
5242,Jan,17,54,62,28,33,10,10,5,4,53.76,7.7,1.8,7.12,7.5
5242,Feb,27,67,62,27,33,10,5,0,4,63.06,5.85,1.8,8.38,2.5
5242,Mar,18,86,62,10,33,-10,5,10,4,40.83,6.8,1.8,-2.75,7.5
5242,Apr,24,51,62,20,33,0,5,10,4,53.49,5.05,1.8,3.0,7.5
5242,May,19,75,62,13,33,0,0,10,4,49.33,3.75,1.8,2.38,5.0
5242,Jun,31,96,62,25,33,0,0,0,4,67.94,4.8,1.8,3.88,0.0
5243,Jan,13,54,68,27,25,-10,10,5,4,37.59,7.7,1.2,-3.38,7.5
5243,Feb,40,77,68,17,25,0,5,10,4,62.22,6.35,1.2,5.0,7.5
5243,Mar,34,79,68,28,25,0,0,0,4,68.22,3.95,1.2,4.25,0.0
5243,Apr,11,51,68,15,25,10,10,5,4,37.32,7.55,1.2,6.38,7.5
5243,May,11,59,68,12,25,0,10,0,4,40.23,7.95,1.2,1.38,5.0
5243,Jun,33,85,68,30,25,-10,0,0,4,56.46,4.25,1.2,-0.88,0.0
5244,Jan,24,99,93,26,10,10,10,10,0,75.19,9.95,-9.3,8.0,10.0
5244,Feb,33,88,93,30,10,10,0,0,0,66.23,4.4,-9.3,9.12,0.0
5244,Mar,21,68,93,23,10,0,5,10,0,55.31,5.9,-9.3,2.62,7.5
5244,Apr,9,76,93,26,10,-10,5,0,0,38.21,6.3,-9.3,-3.88,2.5
5244,May,8,98,93,17,10,0,10,10,0,48.39,9.9,-9.3,1.0,10.0
5244,Jun,40,80,93,26,10,10,0,10,0,74.61,4.0,-9.3,10.0,5.0
5245,Jan,40,90,55,29,26,-10,0,5,0,69.04,4.5,-5.5,0.0,2.5
5245,Feb,40,76,55,28,26,0,0,10,0,82.63,3.8,-5.5,5.0,5.0
5245,Mar,19,88,55,16,26,10,5,5,0,55.61,6.9,-5.5,7.38,5.0
5245,Apr,33,95,55,11,26,-10,0,0,0,50.22,4.75,-5.5,-0.88,0.0
5245,May,9,51,55,29,26,-10,0,0,0,40.18,2.55,-5.5,-3.88,0.0
5245,Jun,9,52,55,26,26,-10,0,5,0,48.13,2.6,-5.5,-3.88,2.5
5246,Jan,31,55,43,10,31,0,0,10,4,51.47,2.75,3.7,3.88,5.0
5246,Feb,11,54,43,26,31,0,0,0,4,36.65,2.7,3.7,1.38,0.0
5246,Mar,19,66,43,27,31,-10,5,0,4,46.71,5.8,3.7,-2.62,2.5
5246,Apr,15,97,43,25,31,10,0,10,4,51.54,4.85,3.7,6.88,5.0
5246,May,14,75,43,23,31,-10,5,10,4,40.84,6.25,3.7,-3.25,7.5
5246,Jun,24,54,43,27,31,0,5,10,4,59.84,5.2,3.7,3.0,7.5
5247,Jan,7,91,99,21,17,-10,0,10,0,47.0,4.55,-9.9,-4.12,5.0
5247,Feb,19,97,99,10,17,10,0,0,0,47.9,4.85,-9.9,7.38,0.0
5247,Mar,38,65,99,22,17,10,10,5,0,79.21,8.25,-9.9,9.75,7.5
5247,Apr,25,73,99,10,17,0,10,10,0,56.54,8.65,-9.9,3.12,10.0
5247,May,14,78,99,13,17,-10,5,0,0,41.19,6.4,-9.9,-3.25,2.5
5247,Jun,32,72,99,24,17,0,0,5,0,67.57,3.6,-9.9,4.0,2.5
5248,Jan,22,73,59,11,24,0,10,5,3,44.42,8.65,0.1,2.75,7.5
5248,Feb,7,96,59,16,24,10,5,5,3,42.16,7.3,0.1,5.88,5.0
5248,Mar,23,86,59,21,24,-10,10,0,3,47.31,9.3,0.1,-2.12,5.0
5248,Apr,27,87,59,18,24,0,0,10,3,56.13,4.35,0.1,3.38,5.0
5248,May,5,100,59,23,24,0,0,5,3,38.77,5.0,0.1,0.62,2.5
5248,Jun,26,95,59,26,24,0,10,5,3,66.31,9.75,0.1,3.25,7.5
5249,Jan,18,96,67,21,12,10,5,0,1,56.88,7.3,-4.7,7.25,2.5
5249,Feb,36,68,67,26,12,0,5,0,1,62.31,5.9,-4.7,4.5,2.5
5249,Mar,15,94,67,20,12,10,10,10,1,52.67,9.7,-4.7,6.88,10.0
5249,Apr,33,80,67,14,12,10,5,5,1,60.27,6.5,-4.7,9.12,5.0
5249,May,17,77,67,24,12,0,0,10,1,49.41,3.85,-4.7,2.12,5.0
5249,Jun,28,89,67,22,12,-10,5,10,1,51.68,6.95,-4.7,-1.5,7.5
5250,Jan,30,68,59,26,23,10,5,10,5,61.05,5.9,4.1,8.75,7.5
5250,Feb,12,94,59,12,23,-10,5,5,5,31.26,7.2,4.1,-3.5,5.0
5250,Mar,33,78,59,13,23,10,5,5,5,55.08,6.4,4.1,9.12,5.0
5250,Apr,33,54,59,24,23,0,5,5,5,54.27,5.2,4.1,4.12,5.0
5250,May,36,56,59,24,23,10,10,0,5,68.54,7.8,4.1,9.5,5.0
5250,Jun,8,100,59,17,23,10,0,5,5,43.01,5.0,4.1,6.0,2.5
5251,Jan,5,76,45,27,39,0,10,10,3,48.23,8.8,1.5,0.62,10.0
5251,Feb,29,52,45,12,39,-10,0,0,3,49.87,2.6,1.5,-1.38,0.0
5251,Mar,12,61,45,16,39,10,10,10,3,53.76,8.05,1.5,6.5,10.0
5251,Apr,36,91,45,29,39,0,0,10,3,76.01,4.55,1.5,4.5,5.0
5251,May,15,84,45,18,39,10,0,10,3,52.44,4.2,1.5,6.88,5.0
5251,Jun,29,80,45,25,39,-10,0,5,3,56.61,4.0,1.5,-1.38,2.5
5252,Jan,8,87,78,14,32,10,10,5,1,47.81,9.35,-5.8,6.0,7.5
5252,Feb,37,100,78,12,32,0,5,10,1,78.27,7.5,-5.8,4.62,7.5
5252,Mar,35,97,78,29,32,10,10,0,1,77.73,9.85,-5.8,9.38,5.0
5252,Apr,11,73,78,19,32,10,5,5,1,56.62,6.15,-5.8,6.38,5.0
5252,May,34,58,78,20,32,0,10,0,1,72.21,7.9,-5.8,4.25,5.0
5252,Jun,27,72,78,30,32,10,0,0,1,73.07,3.6,-5.8,8.38,0.0
5253,Jan,22,79,60,29,20,0,5,5,1,62.86,6.45,-4.0,2.75,5.0
5253,Feb,6,54,60,10,20,0,0,0,1,33.46,2.7,-4.0,0.75,0.0
5253,Mar,5,99,60,16,20,10,0,5,1,42.58,4.95,-4.0,5.62,2.5
5253,Apr,17,65,60,17,20,-10,10,10,1,44.09,8.25,-4.0,-2.88,10.0
5253,May,16,94,60,12,20,10,5,5,1,53.0,7.2,-4.0,7.0,5.0
5253,Jun,10,64,60,28,20,-10,5,0,1,40.51,5.7,-4.0,-3.75,2.5
5254,Jan,33,55,50,14,34,-10,5,0,2,54.65,5.25,-1.0,-0.88,2.5
5254,Feb,13,60,50,19,34,0,5,10,2,52.42,5.5,-1.0,1.62,7.5
5254,Mar,21,69,50,13,34,0,5,10,2,55.29,5.95,-1.0,2.62,7.5
5254,Apr,13,61,50,21,34,10,5,10,2,59.2,5.55,-1.0,6.62,7.5
5254,May,19,70,50,24,34,0,0,10,2,57.86,3.5,-1.0,2.38,5.0
5254,Jun,34,86,50,27,34,10,5,5,2,82.87,6.8,-1.0,9.25,5.0
5255,Jan,14,53,40,13,18,10,10,10,5,44.01,7.65,6.0,6.75,10.0
5255,Feb,33,98,40,21,18,0,0,0,5,57.18,4.9,6.0,4.12,0.0
5255,Mar,35,62,40,26,18,-10,10,0,5,50.84,8.1,6.0,-0.62,5.0
5255,Apr,16,75,40,24,18,10,10,0,5,50.55,8.75,6.0,7.0,5.0
5255,May,20,77,40,14,18,10,0,0,5,36.3,3.85,6.0,7.5,0.0
5255,Jun,9,73,40,26,18,0,5,5,5,41.92,6.15,6.0,1.12,5.0
5256,Jan,25,89,72,16,27,0,0,5,5,54.04,4.45,2.8,3.12,2.5
5256,Feb,8,74,72,13,27,0,0,10,5,35.54,3.7,2.8,1.0,5.0
5256,Mar,21,58,72,24,27,10,5,10,5,55.41,5.4,2.8,7.62,7.5
5256,Apr,18,72,72,14,27,0,10,5,5,45.58,8.6,2.8,2.25,7.5
5256,May,39,82,72,22,27,-10,10,5,5,66.66,9.1,2.8,-0.12,7.5
5256,Jun,25,95,72,14,27,0,10,5,5,49.93,9.75,2.8,3.12,7.5
5257,Jan,19,54,79,28,33,-10,10,5,1,55.57,7.7,-5.9,-2.62,7.5
5257,Feb,14,71,79,28,33,0,10,10,1,59.33,8.55,-5.9,1.75,10.0
5257,Mar,29,97,79,16,33,-10,10,5,1,65.46,9.85,-5.9,-1.38,7.5
5257,Apr,20,100,79,21,33,10,0,5,1,60.25,5.0,-5.9,7.5,2.5
5257,May,35,94,79,14,33,-10,10,5,1,64.88,9.7,-5.9,-0.62,7.5
5257,Jun,15,63,79,24,33,-10,5,5,1,50.19,5.65,-5.9,-3.12,5.0
5258,Jan,17,87,86,25,39,10,5,0,5,61.49,6.85,1.4,7.12,2.5
5258,Feb,39,98,86,10,39,0,10,0,5,63.45,9.9,1.4,4.88,5.0
5258,Mar,35,58,86,16,39,10,10,10,5,69.0,7.9,1.4,9.38,10.0
5258,Apr,7,51,86,28,39,-10,5,5,5,44.38,5.05,1.4,-4.12,5.0
5258,May,39,73,86,28,39,-10,5,5,5,75.5,6.15,1.4,-0.12,5.0
5258,Jun,36,77,86,29,39,10,0,0,5,78.77,3.85,1.4,9.5,0.0
5259,Jan,24,65,65,24,14,0,10,5,2,50.81,8.25,-2.5,3.0,7.5
5259,Feb,18,62,65,28,14,10,0,5,2,52.92,3.1,-2.5,7.25,2.5
5259,Mar,24,65,65,19,14,10,5,10,2,57.46,5.75,-2.5,8.0,7.5
5259,Apr,5,81,65,24,14,-10,10,5,2,39.42,9.05,-2.5,-4.38,7.5
5259,May,40,78,65,24,14,0,10,0,2,61.89,8.9,-2.5,5.0,5.0
5259,Jun,15,88,65,14,14,-10,0,10,2,32.52,4.4,-2.5,-3.12,5.0
5260,Jan,20,69,55,14,36,10,5,10,0,62.59,5.95,-5.5,7.5,7.5
5260,Feb,17,93,55,25,36,0,5,10,0,65.76,7.15,-5.5,2.12,7.5
5260,Mar,16,81,55,25,36,10,0,5,0,69.61,4.05,-5.5,7.0,2.5
5260,Apr,18,78,55,13,36,-10,0,10,0,52.42,3.9,-5.5,-2.75,5.0
5260,May,17,94,55,14,36,10,5,0,0,57.85,7.2,-5.5,7.12,2.5
5260,Jun,22,74,55,13,36,0,10,5,0,62.68,8.7,-5.5,2.75,7.5
5261,Jan,23,61,83,29,12,0,10,5,1,60.05,8.05,-6.3,2.88,7.5
5261,Feb,37,82,83,24,12,0,0,10,1,63.02,4.1,-6.3,4.62,5.0
5261,Mar,11,62,83,19,12,0,5,0,1,34.95,5.6,-6.3,1.38,2.5
5261,Apr,8,91,83,15,12,0,5,5,1,34.49,7.05,-6.3,1.0,5.0
5261,May,31,52,83,22,12,10,5,10,1,71.08,5.1,-6.3,8.88,7.5
5261,Jun,10,76,83,12,12,10,0,0,1,39.67,3.8,-6.3,6.25,0.0
5262,Jan,10,78,47,28,38,0,5,5,2,59.53,6.4,-0.7,1.25,5.0
5262,Feb,11,59,47,30,38,10,5,10,2,56.3,5.45,-0.7,6.38,7.5
5262,Mar,5,77,47,17,38,0,0,0,2,41.06,3.85,-0.7,0.62,0.0
5262,Apr,10,66,47,24,38,-10,10,5,2,43.19,8.3,-0.7,-3.75,7.5
5262,May,29,56,47,28,38,0,5,5,2,65.66,5.3,-0.7,3.62,5.0
5262,Jun,40,77,47,22,38,-10,5,10,2,78.63,6.35,-0.7,0.0,7.5
5263,Jan,39,68,64,12,19,10,0,10,0,65.66,3.4,-6.4,9.88,5.0
5263,Feb,24,83,64,10,19,-10,0,0,0,50.1,4.15,-6.4,-2.0,0.0
5263,Mar,28,55,64,18,19,10,5,5,0,57.12,5.25,-6.4,8.5,5.0
5263,Apr,26,86,64,26,19,0,5,5,0,67.95,6.8,-6.4,3.25,5.0
5263,May,35,88,64,30,19,-10,5,5,0,73.63,6.9,-6.4,-0.62,5.0
5263,Jun,37,97,64,17,19,10,0,10,0,74.27,4.85,-6.4,9.62,5.0
5264,Jan,20,82,79,11,13,-10,10,0,2,44.53,9.1,-3.9,-2.5,5.0
5264,Feb,30,71,79,20,13,10,10,10,2,59.56,8.55,-3.9,8.75,10.0
5264,Mar,5,64,79,27,13,-10,0,10,2,32.58,3.2,-3.9,-4.38,5.0
5264,Apr,22,81,79,16,13,10,10,0,2,59.52,9.05,-3.9,7.75,5.0
5264,May,17,63,79,11,13,-10,10,5,2,43.96,8.15,-3.9,-2.88,7.5
5264,Jun,28,64,79,16,13,0,0,0,2,51.89,3.2,-3.9,3.5,0.0
5265,Jan,13,99,69,26,39,-10,10,5,5,50.04,9.95,3.1,-3.38,7.5
5265,Feb,29,87,69,10,39,0,0,10,5,58.09,4.35,3.1,3.62,5.0
5265,Mar,12,82,69,27,39,0,5,0,5,46.69,6.6,3.1,1.5,2.5
5265,Apr,33,71,69,28,39,-10,0,0,5,56.69,3.55,3.1,-0.88,0.0
5265,May,24,97,69,11,39,0,10,0,5,58.54,9.85,3.1,3.0,5.0
5265,Jun,8,56,69,20,39,-10,0,10,5,41.94,2.8,3.1,-4.0,5.0
5266,Jan,5,52,88,15,34,10,10,0,4,46.39,7.6,-0.8,5.62,5.0
5266,Feb,6,62,88,26,34,10,5,5,4,43.55,5.6,-0.8,5.75,5.0
5266,Mar,26,89,88,11,34,-10,0,10,4,52.38,4.45,-0.8,-1.75,5.0
5266,Apr,13,78,88,17,34,-10,10,0,4,46.11,8.9,-0.8,-3.38,5.0
5266,May,11,50,88,11,34,-10,0,5,4,35.6,2.5,-0.8,-3.62,2.5
5266,Jun,40,61,88,18,34,-10,0,10,4,61.88,3.05,-0.8,0.0,5.0
5267,Jan,8,72,86,11,26,0,0,10,3,37.76,3.6,-2.6,1.0,5.0
5267,Feb,34,56,86,18,26,0,10,0,3,60.21,7.8,-2.6,4.25,5.0
5267,Mar,23,52,86,12,26,-10,0,0,3,36.25,2.6,-2.6,-2.12,0.0
5267,Apr,21,80,86,27,26,0,10,0,3,55.69,9.0,-2.6,2.62,5.0
5267,May,6,69,86,16,26,-10,0,0,3,26.9,3.45,-2.6,-4.25,0.0
5267,Jun,38,97,86,28,26,-10,5,5,3,72.4,7.35,-2.6,-0.25,5.0
5268,Jan,35,92,80,21,24,-10,5,10,1,64.59,7.1,-6.0,-0.62,7.5
5268,Feb,35,83,80,18,24,0,0,5,1,66.41,4.15,-6.0,4.38,2.5
5268,Mar,23,97,80,14,24,0,0,10,1,51.63,4.85,-6.0,2.88,5.0
5268,Apr,36,53,80,15,24,0,5,5,1,57.49,5.15,-6.0,4.5,5.0
5268,May,35,61,80,12,24,-10,5,10,1,54.55,5.55,-6.0,-0.62,7.5
5268,Jun,18,79,80,22,24,-10,5,0,1,53.98,6.45,-6.0,-2.75,2.5
5269,Jan,33,89,60,21,29,0,0,10,4,57.98,4.45,2.0,4.12,5.0
5269,Feb,40,68,60,18,29,-10,5,5,4,61.69,5.9,2.0,0.0,5.0
5269,Mar,40,99,60,24,29,0,0,0,4,65.8,4.95,2.0,5.0,0.0
5269,Apr,40,77,60,24,29,-10,0,5,4,60.53,3.85,2.0,0.0,2.5
5269,May,19,77,60,12,29,10,10,5,4,56.54,8.85,2.0,7.38,7.5
5269,Jun,8,89,60,27,29,-10,10,5,4,40.52,9.45,2.0,-4.0,7.5
5270,Jan,38,96,47,13,36,-10,5,0,3,62.03,7.3,1.3,-0.25,2.5
5270,Feb,13,79,47,25,36,10,10,5,3,61.1,8.95,1.3,6.62,7.5
5270,Mar,18,62,47,19,36,0,10,10,3,59.24,8.1,1.3,2.25,10.0
5270,Apr,13,53,47,13,36,10,5,10,3,45.34,5.15,1.3,6.62,7.5
5270,May,17,73,47,14,36,0,5,0,3,40.76,6.15,1.3,2.12,2.5
5270,Jun,30,100,47,26,36,0,10,5,3,65.7,10.0,1.3,3.75,7.5
5271,Jan,14,65,47,11,38,-10,5,0,5,27.46,5.75,5.3,-3.25,2.5
5271,Feb,5,58,47,22,38,-10,10,10,5,37.83,7.9,5.3,-4.38,10.0
5271,Mar,16,77,47,12,38,10,10,0,5,42.02,8.85,5.3,7.0,5.0
5271,Apr,19,75,47,17,38,-10,5,5,5,43.36,6.25,5.3,-2.62,5.0
5271,May,6,71,47,23,38,-10,5,0,5,32.29,6.05,5.3,-4.25,2.5
5271,Jun,13,51,47,12,38,0,0,0,5,36.28,2.55,5.3,1.62,0.0
5272,Jan,30,57,43,20,40,10,0,5,1,62.43,2.85,-2.3,8.75,2.5
5272,Feb,11,91,43,27,40,-10,5,5,1,52.51,7.05,-2.3,-3.62,5.0
5272,Mar,8,57,43,22,40,-10,0,10,1,50.0,2.85,-2.3,-4.0,5.0
5272,Apr,32,100,43,24,40,0,5,5,1,70.08,7.5,-2.3,4.0,5.0
5272,May,23,72,43,11,40,10,0,0,1,60.23,3.6,-2.3,7.88,0.0
5272,Jun,31,77,43,30,40,0,10,5,1,72.74,8.85,-2.3,3.88,7.5
5273,Jan,33,71,97,20,40,0,5,10,4,66.15,6.05,-1.7,4.12,7.5
5273,Feb,8,88,97,17,40,-10,5,5,4,44.36,6.9,-1.7,-4.0,5.0
5273,Mar,37,51,97,23,40,-10,5,0,4,68.69,5.05,-1.7,-0.38,2.5
5273,Apr,14,51,97,22,40,10,10,0,4,59.71,7.55,-1.7,6.75,5.0
5273,May,14,79,97,19,40,0,5,10,4,55.9,6.45,-1.7,1.75,7.5
5273,Jun,29,73,97,14,40,-10,0,10,4,60.91,3.65,-1.7,-1.38,5.0
5274,Jan,40,82,40,25,40,0,10,10,4,79.74,9.1,4.0,5.0,10.0
5274,Feb,13,65,40,23,40,-10,10,0,4,46.06,8.25,4.0,-3.38,5.0
5274,Mar,34,86,40,22,40,-10,0,5,4,62.14,4.3,4.0,-0.75,2.5
5274,Apr,38,85,40,22,40,-10,0,5,4,59.52,4.25,4.0,-0.25,2.5
5274,May,13,86,40,28,40,10,0,0,4,58.59,4.3,4.0,6.62,0.0
5274,Jun,5,59,40,28,40,10,0,5,4,48.39,2.95,4.0,5.62,2.5
5275,Jan,21,88,89,21,16,0,10,0,2,54.02,9.4,-4.9,2.62,5.0
5275,Feb,37,70,89,22,16,-10,0,5,2,58.9,3.5,-4.9,-0.38,2.5
5275,Mar,11,50,89,30,16,0,5,5,2,45.3,5.0,-4.9,1.38,5.0
5275,Apr,22,66,89,14,16,10,5,5,2,47.53,5.8,-4.9,7.75,5.0
5275,May,35,51,89,21,16,-10,0,10,2,62.15,2.55,-4.9,-0.62,5.0
5275,Jun,30,79,89,22,16,-10,0,10,2,54.84,3.95,-4.9,-1.25,5.0
5276,Jan,19,85,86,14,26,0,10,10,4,47.29,9.25,-0.6,2.38,10.0
5276,Feb,12,78,86,15,26,0,5,5,4,38.42,6.4,-0.6,1.5,5.0
5276,Mar,40,59,86,20,26,0,0,0,4,64.76,2.95,-0.6,5.0,0.0
5276,Apr,5,65,86,12,26,0,0,10,4,28.02,3.25,-0.6,0.62,5.0
5276,May,32,58,86,21,26,0,5,10,4,59.54,5.4,-0.6,4.0,7.5
5276,Jun,7,69,86,11,26,0,0,5,4,35.77,3.45,-0.6,0.88,2.5
5277,Jan,14,56,77,17,23,-10,0,5,0,45.44,2.8,-7.7,-3.25,2.5
5277,Feb,12,69,77,20,23,10,5,10,0,58.46,5.95,-7.7,6.5,7.5
5277,Mar,13,91,77,28,23,0,5,10,0,57.87,7.05,-7.7,1.62,7.5
5277,Apr,14,67,77,22,23,10,0,0,0,52.95,3.35,-7.7,6.75,0.0
5277,May,32,97,77,21,23,0,0,0,0,68.93,4.85,-7.7,4.0,0.0
5277,Jun,20,65,77,21,23,10,0,0,0,61.6,3.25,-7.7,7.5,0.0
5278,Jan,38,84,83,29,35,10,5,5,1,84.21,6.7,-6.3,9.75,5.0
5278,Feb,10,69,83,25,35,0,5,5,1,56.86,5.95,-6.3,1.25,5.0
5278,Mar,31,99,83,15,35,10,10,5,1,75.97,9.95,-6.3,8.88,7.5
5278,Apr,27,72,83,18,35,10,0,10,1,69.66,3.6,-6.3,8.38,5.0
5278,May,25,73,83,25,35,0,0,0,1,58.98,3.65,-6.3,3.12,0.0
5278,Jun,5,64,83,22,35,10,0,5,1,48.18,3.2,-6.3,5.62,2.5
5279,Jan,19,70,97,12,19,10,10,10,4,53.47,8.5,-1.7,7.38,10.0
5279,Feb,17,91,97,25,19,-10,0,5,4,41.79,4.55,-1.7,-2.88,2.5
5279,Mar,37,94,97,13,19,10,5,0,4,61.07,7.2,-1.7,9.62,2.5
5279,Apr,34,71,97,17,19,10,0,5,4,63.33,3.55,-1.7,9.25,2.5
5279,May,11,81,97,20,19,-10,0,5,4,31.9,4.05,-1.7,-3.62,2.5
5279,Jun,19,68,97,25,19,10,10,10,4,56.76,8.4,-1.7,7.38,10.0
5280,Jan,22,93,45,29,10,0,0,10,5,53.46,4.65,5.5,2.75,5.0
5280,Feb,15,98,45,30,10,-10,0,10,5,39.66,4.9,5.5,-3.12,5.0
5280,Mar,33,80,45,14,10,-10,10,0,5,39.3,9.0,5.5,-0.88,5.0
5280,Apr,17,65,45,30,10,10,0,5,5,49.67,3.25,5.5,7.12,2.5
5280,May,35,75,45,15,10,-10,0,0,5,43.4,3.75,5.5,-0.62,0.0
5280,Jun,31,87,45,13,10,-10,5,0,5,43.4,6.85,5.5,-1.12,2.5
5281,Jan,22,83,40,23,35,0,5,0,0,58.0,6.65,-4.0,2.75,2.5
5281,Feb,19,96,40,18,35,-10,10,0,0,61.43,9.8,-4.0,-2.62,5.0
5281,Mar,36,56,40,25,35,10,0,0,0,71.66,2.8,-4.0,9.5,0.0
5281,Apr,16,78,40,22,35,10,5,5,0,64.84,6.4,-4.0,7.0,5.0
5281,May,17,82,40,22,35,10,10,5,0,59.36,9.1,-4.0,7.12,7.5
5281,Jun,34,51,40,24,35,-10,5,5,0,66.48,5.05,-4.0,-0.75,5.0
5282,Jan,37,52,75,22,35,10,5,10,1,82.76,5.1,-5.5,9.62,7.5
5282,Feb,35,61,75,16,35,0,5,5,1,63.25,5.55,-5.5,4.38,5.0
5282,Mar,35,81,75,18,35,10,0,5,1,74.66,4.05,-5.5,9.38,2.5
5282,Apr,10,50,75,10,35,0,5,0,1,38.4,5.0,-5.5,1.25,2.5
5282,May,11,89,75,25,35,-10,5,0,1,54.66,6.95,-5.5,-3.62,2.5
5282,Jun,24,83,75,18,35,-10,5,5,1,53.16,6.65,-5.5,-2.0,5.0
5283,Jan,16,63,91,13,21,0,5,5,2,50.5,5.65,-5.1,2.0,5.0
5283,Feb,29,81,91,25,21,0,10,10,2,71.55,9.05,-5.1,3.62,10.0
5283,Mar,5,60,91,10,21,0,0,10,2,31.67,3.0,-5.1,0.62,5.0
5283,Apr,36,90,91,30,21,10,0,0,2,71.88,4.5,-5.1,9.5,0.0
5283,May,6,86,91,27,21,-10,10,10,2,43.7,9.3,-5.1,-4.25,10.0
5283,Jun,7,52,91,19,21,10,0,0,2,34.11,2.6,-5.1,5.88,0.0
5284,Jan,23,66,65,25,15,0,5,5,1,59.51,5.8,-4.5,2.88,5.0
5284,Feb,15,69,65,19,15,-10,0,0,1,43.58,3.45,-4.5,-3.12,0.0
5284,Mar,24,97,65,22,15,0,10,0,1,57.87,9.85,-4.5,3.0,5.0
5284,Apr,34,83,65,15,15,-10,5,0,1,56.32,6.65,-4.5,-0.75,2.5
5284,May,36,65,65,11,15,-10,5,5,1,49.76,5.75,-4.5,-0.5,5.0
5284,Jun,22,59,65,24,15,-10,10,5,1,50.72,7.95,-4.5,-2.25,7.5
5285,Jan,15,51,52,13,26,10,10,0,5,38.24,7.55,4.8,6.88,5.0
5285,Feb,31,54,52,17,26,0,0,5,5,54.07,2.7,4.8,3.88,2.5
5285,Mar,40,73,52,26,26,-10,0,5,5,64.26,3.65,4.8,0.0,2.5
5285,Apr,17,59,52,28,26,0,0,5,5,41.22,2.95,4.8,2.12,2.5
5285,May,17,73,52,16,26,-10,10,5,5,40.81,8.65,4.8,-2.88,7.5
5285,Jun,6,63,52,28,26,10,5,10,5,41.1,5.65,4.8,5.75,7.5
5286,Jan,17,90,99,16,15,0,5,10,4,50.37,7.0,-1.9,2.12,7.5
5286,Feb,21,77,99,30,15,-10,10,0,4,51.81,8.85,-1.9,-2.38,5.0
5286,Mar,7,96,99,16,15,0,0,5,4,35.5,4.8,-1.9,0.88,2.5
5286,Apr,38,86,99,24,15,0,0,5,4,64.05,4.3,-1.9,4.75,2.5
5286,May,15,80,99,17,15,10,10,5,4,52.49,9.0,-1.9,6.88,7.5
5286,Jun,21,52,99,27,15,0,5,10,4,46.27,5.1,-1.9,2.62,7.5
5287,Jan,5,86,40,20,24,-10,10,10,2,38.41,9.3,0.0,-4.38,10.0
5287,Feb,27,69,40,21,24,10,0,10,2,64.28,3.45,0.0,8.38,5.0
5287,Mar,21,77,40,29,24,-10,10,10,2,61.53,8.85,0.0,-2.38,10.0
5287,Apr,6,93,40,15,24,0,0,5,2,35.64,4.65,0.0,0.75,2.5
5287,May,11,70,40,23,24,0,0,10,2,48.85,3.5,0.0,1.38,5.0
5287,Jun,36,78,40,10,24,10,0,0,2,54.27,3.9,0.0,9.5,0.0
5288,Jan,36,81,99,29,21,-10,5,5,1,77.3,6.55,-7.9,-0.5,5.0
5288,Feb,23,66,99,26,21,0,5,0,1,60.07,5.8,-7.9,2.88,2.5
5288,Mar,39,100,99,27,21,10,0,10,1,82.36,5.0,-7.9,9.88,5.0
5288,Apr,30,95,99,24,21,0,10,10,1,70.57,9.75,-7.9,3.75,10.0
5288,May,12,97,99,16,21,10,5,5,1,56.9,7.35,-7.9,6.5,5.0
5288,Jun,25,81,99,30,21,0,0,10,1,65.74,4.05,-7.9,3.12,5.0
5289,Jan,17,51,67,19,30,10,5,0,0,59.32,5.05,-6.7,7.12,2.5
5289,Feb,35,99,67,12,30,10,10,0,0,79.96,9.95,-6.7,9.38,5.0
5289,Mar,11,71,67,21,30,-10,0,10,0,54.03,3.55,-6.7,-3.62,5.0
